순번_정류장ID,1-2805045,2-2805996,3-2803524,4-2803525,5-2803666,6-2804907,7-2803796,8-2802358,9-2804867,10-2802347,11-2803527,12-2806624,13-2805010,14-2805397,15-2805059,16-2805587,17-2804865,18-2805205,19-2805308,20-2805204,21-2802589,22-2802362,23-2802595,24-2802598,25-2805538,26-2802587,27-2802580,28-2802572,29-2802561,30-2802550,31-2802544,32-2802548,33-2802573,34-2802308,35-2802315,36-2802317,37-2802320,38-2802321,39-2802322,40-2802324,41-2805421,42-2806664,43-2806665,44-2805423,45-2805016,46-2804853,47-2805042,48-2804900,49-2804957,50-2803810,51-2801820,52-2801828,53-2801904,54-2804910,55-2801833,56-2802219,57-2802216,58-2802209,59-2805660,60-2806528,61-2806527,62-2806526,63-2806525,64-2807112,65-2806514,66-2804814,67-2802156,68-2802151,69-2802130,70-2802126,71-2802120,72-2802068,73-2802032,74-2802007,75-2802006,76-2802016,77-2802028,78-2802036,79-2802075,80-2802115,81-2801849,82-2802136,83-2802158,84-2802168,85-2802175,86-2801848,87-2802825,88-2802870,89-2802378,90-2802395,91-2802399,92-2802406,93-2802409,94-2802413,95-2802417,96-2802427,97-2802444,98-2802457,99-2802494,100-2802512,101-2802523,102-2802541,103-2802547,104-2802552,105-2802566,106-2802366,107-2802349,108-2802577,109-2802581,110-2804851,111-2802597,112-2802594,113-2802591,114-2802590,115-2805039,116-2805309,117-2805206,118-2804866,119-2805586,120-2805058,121-2805396,122-2805653,123-2806625,124-2803519,125-2802348,126-2802345,127-2802359,128-2803795,129-2804906,130-2805203,131-2803522,132-2803523,133-2805995
98-2802457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.997791050876427,0.9827729121743003,0.9785231691599147,1.010126980243279,1.0062274554306971,1.0046303831861503,1.0098694308016138,1.0092731320670385,1.0084242027682184,1.0287247264877128,1.051785268168251,1.097331453164338,1.1085308111643646,1.2141488848154924,1.3099710552835204,1.4263273473806433,1.5972944986832767,1.5541123168091264,1.5462359397914933,1.5711952915451652,1.5461075776020672,1.6073880854426033,1.7302275079002885,1.7261713894031971,1.7563227782800446,1.844579865406752,1.8331772428077397,1.7417398520570517,1.6677071954230045,1.7395654163698757,1.8697165590875084,1.865801922639366,1.8093223143419386,1.7827456182275012,1.7487677145150466
99-2802494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9249232486742953,0.951944221664554,1.003603552906206,0.9989729832585228,0.9977079931616258,1.005886704821569,1.0057536296202372,1.0051664654397783,1.0300773976620134,1.0579000379441803,1.1108480997119807,1.121586244612015,1.2415468536421805,1.3516492708891057,1.487200658183918,1.687447586584423,1.6308808877527283,1.6169585355206975,1.6418738760581797,1.6102456198298465,1.6797377499789015,1.8218775592911238,1.814595281517323,1.8467444778505298,1.9448611097248145,1.9286329009293377,1.8159292151683926,1.7272179859208223,1.8065139640764263,1.9525913574012503,1.9426667066893293,1.8762318286783723,1.8450701438640222,1.805500553979835
100-2802512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.963594457249174,1.0164567823874902,1.0089468595867404,1.005251769984646,1.0133094341751838,1.012472090045923,1.0104377136033922,1.0365137852581707,1.0657169732423883,1.1195712793502897,1.1280430341470176,1.2525467190620934,1.3672218133689618,1.5090096766797623,1.7187479712578833,1.657396160719829,1.6411905238010038,1.6658262130671802,1.6315736063375812,1.7039789092025635,1.8522688008333377,1.8438119549492045,1.8764465071921261,1.9774849508249406,1.9595771794637589,1.839930963395293,1.7464298505518836,1.827856255220111,1.9788048174719333,1.9668113707900268,1.8972167821526005,1.8646041166430298,1.8232727399827
101-2802523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0487018486939435,1.0295502557611083,1.0215327869036475,1.027591061176698,1.0229839440240882,1.0194218611359125,1.0485780417878263,1.081837975275448,1.1400275387426877,1.1131316938657592,1.1316501631118427,1.2360376542259819,1.364113897867596,1.5567070027639605,1.5110161575128418,1.5049577145338946,1.5347502696938793,1.5083073633602182,1.5765016999539159,1.7126994126756858,1.708683500709029,1.7426602155053672,1.8412058250306138,1.8290402860039483,1.7288246648769465,1.6497329333247606,1.7277349215298377,1.8693378968110932,1.8651107990250029,1.804132656701935,1.7756858962111421,1.7395414410846417
102-2802541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9683449228970814,0.9786677020356092,1.0092839306807817,1.0079437007999001,1.0063885881338166,1.005920595473466,1.0049162723784009,1.1637701305170067,1.1229083578860062,1.1157123823482338,1.1110819288968565,1.2305729274726578,1.4180945117741888,1.383312971429437,1.3856075747141663,1.4210522758996753,1.4004869214490887,1.4675202367872278,1.5993266311452115,1.5986718659051138,1.6350153888236785,1.7353200721776376,1.7267524431469687,1.6383332127793742,1.568508776092119,1.6462488234929014,1.7847083366521472,1.7862614914879473,1.7302955477714024,1.7043898194461653,1.6714743357299868
103-2802547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9837714900315383,1.0226083419111076,1.0158012862068229,1.0118570546309134,1.0104184054923666,1.0094624756987192,1.1828555831566527,1.131094714497165,1.1233053864577265,1.1174607138340766,1.2438264739859168,1.4423882471904175,1.403764157612138,1.4047543496657735,1.4408747876413015,1.4183916356371549,1.4885400407187805,1.6274484777864453,1.6258844298026924,1.6632584058562163,1.7676057961188936,1.7571144558656484,1.6620015044199667,1.5873078527362643,1.6677372054760673,1.8120298247824558,1.8116963148137926,1.7522972748295338,1.7248298699953875,1.6900211350320964
104-2802552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0383643338383677,1.0217650590613303,1.0151299962002545,1.0128399232898253,1.0106626311435791,1.2031200558086574,1.1387427583027152,1.1293475101652786,1.1238309891972396,1.2569305854277328,1.4674289866531651,1.4245582581705165,1.4240927537657626,1.4608908914763177,1.4359991451985854,1.5097852513983372,1.6562671004458247,1.653691746374718,1.6921243088204276,1.8007199832374576,1.7885293854609279,1.6855131454255166,1.6057443758819712,1.6892431534235777,1.839616277323887,1.8372574491477178,1.7742682888749008,1.7451757914222465,1.7084056192897343
105-2802566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9795633292894994,0.9900426998620313,0.9934734465134494,0.9938991112000055,1.2341985238370645,1.1456915433667096,1.1363236587510994,1.1291917746862212,1.1637057856181792,1.3688716636030087,1.3349012897948624,1.3409269254953675,1.3818696999347682,1.3616674287089399,1.4341140083427175,1.5764650253481869,1.576498895276296,1.6165554041980617,1.7259535769032306,1.7371290484259203,1.6401088543376185,1.5690841764185826,1.6830738352486947,1.7813149067412468,1.7835343784589002,1.7237980579328502,1.6966418306970814,1.6994167023034341
106-2802366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9978670410594596,1.0001034087827225,0.999091483762845,1.3117943741085478,1.1659861066056918,1.1525919367758324,1.1440272247759264,1.1261958580992069,1.157370817852477,1.1439144097700695,1.1622574401520702,1.2083268059752557,1.1982316232199806,1.2635605416240496,1.3861420085565106,1.3919641019422324,1.4326484588214665,1.7064298768427004,1.7983268707303703,1.6847130911604895,1.604292472298949,1.7261543909011081,1.832194457798606,1.8302671987168202,1.7633631739399782,1.7340346022419681,1.7352105609723052
107-2802349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0031679669976459,1.0000364651705527,1.2209795730018356,1.1228853267048764,1.1133902007240823,1.107023974073318,1.0906035781578622,1.0862924170880373,1.0789950480355326,1.0721624590397214,1.0662108272447663,1.1072467210296912,1.2107333722900206,1.3319583371547887,1.3395206888475215,1.388732960078179,1.70330224681707,1.7992261028728902,1.6819474517367492,1.5988652253276074,1.725089547445567,1.833318848387762,1.8323074422464132,1.7638706211196444,1.7327804091066474,1.7346041470943163
108-2802577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9959988312532424,1.0048796400093967,1.0039294253761712,1.004707785614686,1.005843688690001,0.9972105698226399,1.0038536161680762,1.003277342429875,1.0034746776717716,1.0038261290713162,1.04512071056346,1.1438168665416621,1.259538791779318,1.2691849862561093,1.3189298497752122,1.618437945718113,1.7111858213986406,1.6085554297658964,1.5362659998790609,1.6584971343311041,1.7642077576104305,1.7676132536364897,1.7056654588059408,1.6770674281086664,1.6803843814995718
109-2802581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0056193844330836,1.0040737805444988,1.004890247268619,1.0060835386251454,0.9969379107052593,1.0039481508268058,1.0033373664908407,1.003537203984677,1.0038960445039713,1.0467327973774865,1.1493851133905448,1.2702207551596323,1.2799173109681024,1.3314825496863067,1.6461444347055472,1.7436576051609274,1.6320943252381699,1.5540284298636948,1.6814499866718373,1.7912258234792975,1.7928942934641587,1.7263959793697343,1.6963756470876938,1.699717243084702
110-2804851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0015690409120728,1.002992987206596,1.0042551058321194,0.9930992466113437,1.0024001878834052,1.001819838973049,1.0022312393810917,1.002796422364155,1.0529766448912474,1.1746172521608116,1.320543881555212,1.3301629359046367,1.3899577105227956,1.7817343496908278,1.9042436448739821,1.7433397577704544,1.637312685676858,1.787746679419458,1.9194382660017624,1.9089332490577569,1.8231834830624223,1.7846015926703522,1.7844272213637171
111-2802597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0127734885987636,1.016713581160513,0.9722743368519634,1.0036768818206587,1.0021156486055955,1.003417619305331,1.004175291802282,1.0904787071266222,1.3144846479975691,1.6115838723947729,1.609225117606639,1.7105840302919384,2.6477612269804904,2.9542223084530157,2.329512789849646,2.0080428065516704,2.1526246013106256,2.539598716410593,2.4323467571564006,2.2320077415188746,2.1465265116140118,2.0464833132329976
112-2802594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0214867216306915,0.9496916956856464,1.0010565552604263,0.9999060540207108,1.0013024007631566,1.0026079053983485,1.0997123774225928,1.3547224200282444,1.703314320141977,1.6933766953622453,1.8056686765340653,2.9599615636271577,3.3471135551230646,2.4990289829997163,2.10219753188153,2.260179711670845,2.7061760731907194,2.5613092227033034,2.32631495804772,2.227513841614494,2.1132771408704336
113-2802591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8884733083985038,0.9946831627023299,0.9954502294666877,0.9991006702021554,1.0010806518815767,1.1082200854315736,1.3959472523924206,1.8020149724794854,1.78194299476477,1.9050544762404835,3.328945875633277,3.8212009150267905,2.6778848932397947,2.195579210754354,2.3687873286148093,2.8743877567242277,2.687140466068969,2.416921555157109,2.303740654909201,2.175347537091429
114-2802590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0559562418316473,1.0296293787989097,1.0211675939110139,1.0173590231371692,1.1366763191763192,1.4765348350879604,1.9798787909296354,1.937497738106057,2.0697623635687994,3.2089180003286564,3.7053202026600482,2.59224578346097,2.1295147011204376,2.3031980674326924,2.806404420566645,2.6292040321590906,2.3649948383058437,2.256686308267957,2.132088960716888
115-2805039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9969516340696003,1.001590087261236,1.0037412614757037,1.1639556117674104,1.6508819935599635,2.4836193772779804,2.344150822770083,2.0297559611774574,2.4065469850274233,2.2920065277527804,1.8689495970108774,1.653242342139535,1.8343918216602975,2.1998358954280874,2.1395011977522556,1.9738379098748258,1.9045521470755264,1.8238194476048037
116-2805309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0080797029025912,1.0077022226413908,1.034821852826437,1.5853466740179327,2.6289572002077786,2.4297232856179707,1.9922798025892976,1.700947134760857,1.6582760743239449,1.4736120519946418,1.368329353563979,1.5345039813161112,1.823469814898836,1.8212344223383956,1.7112410943938696,1.6652642118526615,1.610854895214794
117-2805206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0073563960647016,1.000493083810466,0.9965699387867774,1.1572796558408798,1.2086015028058716,1.1586470317466224,1.1386997238092953,1.1547128428557283,1.1197317509876885,1.095992904685147,1.2355151395752202,1.4572255096939661,1.5001942519304527,1.4387763853839337,1.413793341930563,1.3836650392495824
118-2804866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9885261742710697,0.986679481231082,0.9880261285561456,0.9949968609977269,0.9926692883729925,1.0160423874038993,1.0292340465800502,1.0247048292640444,1.018914864618839,1.175359891880721,1.4059395948180564,1.4581584567022832,1.3986843052655484,1.375044283702846,1.346702742547921
119-2805586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9846311570902652,0.9877565718401152,0.9973852740496596,0.993717423282628,1.020697272275634,1.035207694010419,1.0284871465899712,1.0217362762702802,1.1911825298722702,1.4454194143160561,1.496328834781516,1.4276276311888527,1.400453623463801,1.3682203706395937
120-2805058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.990711733266359,1.003752585282328,0.993665775966474,1.02718786454625,1.042179510212371,1.0325496989513951,1.0242958927028227,1.2082572511167715,1.4883744469374944,1.5367884479545924,1.457725419522665,1.426651642350018,1.3901859569742003
121-2805396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0183405295636918,0.9950031218021476,1.0357624495833049,1.0529590185462894,1.0377209287380411,1.0273640372169264,1.2290990462754592,1.5428062238012301,1.5866219587318793,1.4938815429045886,1.4577731740713746,1.4159387105085024
122-2805653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9791341353081126,0.9922520951860436,0.9969078492908449,1.0026801866273976,1.0013909037117235,1.2278656891684623,1.5686411211878992,1.6110030192945328,1.5087811788800445,1.4694605098836884,1.42436750839894
123-2806625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0000638542845228,1.0027116743510918,1.0069921308996779,1.0041487911828895,1.2668383553588398,1.677864566033542,1.7042310481879404,1.5728475626685907,1.5233607439015049,1.46784396104916
124-2803519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0082213622548122,1.0108684123856362,1.0054748308062225,1.2490680961195555,1.780234168022592,1.7859196290759272,1.6145549650167892,1.5527454823002556,1.485743762441653
125-2802348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0118418822408415,1.0049671669649627,1.2940446669365107,1.9649879152775171,1.9202438646667603,1.692482278994673,1.6151990292371816,1.5322256635863636
126-2802345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9964826977384809,1.2091297884945147,2.4075811509764864,2.1473442712663515,1.7737138563373653,1.661626890981438,1.5523018036251963
127-2802359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9908172913904181,0.9884781784374728,1.0302533432886576,1.0165890278943164,1.0182498743175492,1.0194118080921017
128-2803795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9855879641128058,1.0021841847196222,0.9940018937110642,0.9992163977613685,1.0037042201287643
129-2804906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0087935255804878,0.9960931719300322,1.0020165448978409,1.0067099016065493
130-2805203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9750057367570898,0.9947899659888517,1.0052219700092306
131-2803522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.026159984554991,1.0262823381060853
132-2803523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.0263684375485143
133-2805995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
