순번_정류장ID,1-2800269,2-2804581,3-2804582,4-2807389,5-2804034,6-2804035,7-2804037,8-2804039,9-2804041,10-2804589,11-2804043,12-2804591,13-2804045,14-2804048,15-2804593,16-2804049,17-2804595,18-2804052,19-2804053,20-2804597,21-2804603,22-2804054,23-2804600,24-2804057,25-2800292,26-2804599,27-2804063,28-2804061,29-2804059,30-2804060,31-2804605,32-2804607,33-2804609,34-2804554,35-2804552,36-2804550,37-2804548,38-2804072,39-2804545,40-2804546,41-2804068,42-2804542,43-2804540,44-2804538,45-2804536,46-2804065,47-2800296,48-2800298,49-2804064,50-2804535,51-2804537,52-2804572,53-2804066,54-2804611,55-2804086,56-2804613,57-2804089,58-2806223,59-2804091,60-2804093,61-2804615,62-2804617,63-2804094,64-2804619,65-2804097,66-2804621,67-2804623,68-2804098,69-2804625,70-2803915,71-2806315,72-2804627,73-2803913,74-2803911,75-2803908,76-2803907,77-2807376,78-2803905,79-2803903,80-2804629,81-2806221,82-2803901,83-2803899,84-2807378,85-2807381,86-2803897,87-2806317,88-2803895,89-2803893,90-2803891,91-2806220,92-2803889,93-2803887,94-2803885,95-2803883,96-2803881,97-2803879,98-2803877,99-2803875,100-2803874,101-2803876,102-2803878,103-2803880,104-2806321,105-2806323,106-2806357,107-2804631,108-2807383,109-2803703,110-2804580,111-2804213,112-2804211,113-2804209,114-2804207,115-2804205,116-2804204,117-2806290,118-2804202,119-2806292,120-2804578,121-2806232,122-2803608,123-2803607,124-2803606,125-2806297,126-2803616,127-2803853,128-2803850,129-2803617,130-2806299,131-2803618,132-2806300,133-2803600,134-2800273,135-2803601,136-2804331,137-2803581,138-2800271,139-2805489,140-2807150,141-2804581,142-2804582,143-2800267,144-2804032
99-2803875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.054560000000000004,0.868458,1.2170239999999999,1.8999669999999997,3.284329,5.589674,6.806844,7.790002,9.253589,11.125541,11.003563,11.510708000000001,11.290144999999999,10.799351,10.427986,9.690764999999999,9.458986999999999,9.104683999999999,8.692886999999999,8.439312,8.077598,8.467849000000001,8.796491,9.3017,9.594091,10.145539999999999,10.465939,10.662494,11.060856,11.656326,12.181011,12.44742,12.762621000000001,13.450879999999998,13.910160999999999,14.120888,14.292596,14.550262,15.036710999999999,15.536575,15.910345000000001,16.238608,16.535564,16.900648,16.480026000000002
100-2803874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8560190000000001,1.204584,1.8875279999999999,3.271889,5.577234,6.794403999999999,7.777562,9.241149,11.113102,10.991123,11.498268,11.303583999999999,10.811791,10.441426,9.704205,9.471427,9.118124,8.705326,8.451752,8.091038000000001,8.481289,8.80993,9.31514,9.60853,10.15898,10.477378,10.675934,11.072296000000001,11.669766000000001,12.192451,12.458860000000001,12.777061,13.462319,13.925601,14.136328,14.308035999999998,14.565701999999998,15.04915,15.549014999999999,15.922785000000001,16.251048,16.549003,16.913088000000002,16.491466
101-2803876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.348565,1.031509,2.415871,4.721216,5.938386,6.921542999999999,8.385131,10.257083,10.135105000000001,10.64225,11.002398,11.491191,11.296444000000001,10.559223,10.327444999999999,9.973142,9.561345,9.306771000000001,8.946057000000001,9.336307000000001,9.663949,10.170159,10.464549,11.013999,11.332397,11.531952,11.928314,12.522784,13.048469,13.315879,13.631079000000001,14.317338000000001,14.779620000000001,14.989346,15.162054000000001,15.419720000000002,15.905169,16.404033,16.777804,17.105066,17.403022,17.767106,17.347483999999998
102-2803878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.682944,2.073306,4.3786510000000005,5.59582,6.578978,8.042566,9.914518,9.792539999999999,10.299685,10.659833,11.148626,11.519992,10.907788,10.67601,10.320707,9.90991,9.656336,9.294622,9.683872000000001,10.013514,10.517724000000001,10.812114,11.361564,11.682962,11.879517,12.275879,12.873349000000001,13.398033999999999,13.664444,13.979644,14.666903,15.127185,15.336910999999999,15.508619,15.766285,16.251734,16.751599,17.125369,17.455632,17.750587,18.115671,17.69505
103-2803880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.390362,3.695707,4.912876,5.896033999999999,7.359622,9.231574,9.109596,9.616741000000001,9.976888,10.465682000000001,10.837047,10.620677,10.388899,10.034596,9.622799,9.369225,9.007511000000001,9.397761000000001,9.726403,10.233613,10.526003,11.075453,11.395850999999999,11.592406,11.988767999999999,12.584238000000001,13.108923,13.375333,13.692533,14.378792,14.842073999999998,15.0528,15.224507999999998,15.480174,15.966623,16.464487,16.840258,17.16852,17.465476000000002,17.82856,17.407938
104-2806321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.305346,3.529515,4.512673,5.97626,7.848213,7.726235000000001,8.23338,8.593527,9.082321,9.453686,9.237316,9.005538,8.651235,8.239438,7.985864,7.62415,8.0144,8.343042,8.848252,9.142642,9.694092,10.01249,10.211045,10.607407,11.202877,11.727561999999999,11.991972,12.311172000000001,12.997431,13.458713000000001,13.667439000000002,13.841147,14.098813,14.581261999999999,15.083126000000002,15.456895999999999,15.785159,16.082114999999998,16.447198999999998,16.026577
105-2806323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.22417,2.207328,3.670915,5.542867,5.420889,5.928033999999999,6.288182,6.776975,7.148341,6.93197,6.700193,6.345889,5.934092,5.680518,5.318804,5.709055,6.0376959999999995,6.544906,6.837296,7.388746,7.707144,7.9057,8.302061,8.897532,9.422217,9.688626,10.005825999999999,10.692085,11.153367,11.364094,11.535802,11.793467999999999,12.277916000000001,12.777781,13.151551000000001,13.479814000000001,13.776769,14.141854,13.721232
106-2806357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.991158,2.454746,4.326698,4.20472,4.711865,5.072012,5.5608059999999995,5.932171,5.715801,5.4840230000000005,5.12972,4.717923000000001,4.4643489999999995,4.102635,4.492885,4.821527,5.328737,5.619127,6.170577,6.490975,6.68953,7.085891999999999,7.679361999999999,8.204047000000001,8.470457000000001,8.789657,9.475916,9.937198,10.147924,10.317632000000001,10.577297999999999,11.061747,11.559611,11.933382,12.263644000000001,12.5586,12.925684,12.505061999999999
107-2804631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.463588,3.33554,3.213562,3.720707,4.080855000000001,4.569648,4.941014,4.8997660000000005,4.667987999999999,4.3136849999999995,3.9018879999999996,3.648314,3.2866,3.676851,4.005491999999999,4.512702,4.805092,5.356542,5.67494,5.873495,6.269857,6.865327000000001,7.390012,7.656422,7.973622,8.659881,9.121163000000001,9.331889,9.503598,9.761263,10.245712,10.745577,11.119347,11.447610000000001,11.744565,12.109649000000001,11.689028
108-2807383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.871953,1.749975,2.257119,2.617267,3.106061,3.4774260000000004,4.2126470000000005,4.444425,4.798728,5.212525,5.1119010000000005,4.750187,5.140438,5.469079,5.974289,6.266679,6.818128999999999,7.136527,7.335083,7.733444,8.326915,8.8536,9.120009,9.435209,10.121468,10.58275,10.793477000000001,10.965185,11.224851,11.707299,12.209164,12.580934,12.909197,13.206152,13.571237,13.150615
109-2803703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.180225,0.68737,1.047517,1.536311,1.907676,2.642897,2.874675,3.2289779999999997,3.642775,3.89635,4.258063,4.76839,5.097032,5.604242,5.896632,6.446082,6.764480000000001,6.9630350000000005,7.359397,7.954867,8.479552,8.745961999999999,9.063162,9.749421,10.210703,10.421429,10.593136999999999,10.850802999999999,11.335252,11.835116000000001,12.208886,12.537149000000001,12.834105000000001,13.120189000000002,12.778567
110-2804580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.507145,0.867293,1.3600860000000001,1.731452,2.466673,2.69845,3.052754,3.4665510000000004,3.720125,4.0818389999999996,4.592166000000001,4.920807,5.428017,5.720407,6.271857,6.590255,6.788811,7.185172000000001,7.7806429999999995,8.305328,8.571736999999999,8.888937,9.575196,10.036478,10.247205000000001,10.418913,10.676578999999998,11.161027,11.660892,12.034661999999999,12.362925,12.659880000000001,12.997211,12.604343
111-2804213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.360148,0.852942,1.224307,1.959528,2.191306,2.5456090000000002,2.959406,3.21298,3.574694,4.085021,4.413663,4.920872,5.213262,5.764712,6.083111,6.281666,6.678028,7.273498,7.798183,8.064592,8.381793,9.068050999999999,9.529333,9.74006,9.911767999999999,10.169433999999999,10.653883,11.153747000000001,11.527517,11.855780000000001,12.152735,12.51782,12.097197999999999
112-2804211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.49279399999999995,0.864159,1.59938,1.8311580000000003,2.185461,2.5992580000000003,2.852832,3.214546,3.724873,4.053515,4.558724,4.851115,5.402564,5.720962999999999,5.919518,6.31588,6.91135,7.436035,7.702444,8.019645,8.705903999999999,9.167185,9.377912,9.549619999999999,9.807286,10.291735000000001,10.791599,11.165369,11.493632,11.790588,12.155672000000001,11.73505
113-2804209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.371366,1.108586,1.3403639999999999,1.694668,2.1084650000000003,2.3620389999999998,2.723753,3.23408,3.562721,4.067931,4.362321,4.913771,5.232169,5.430724,5.827086,6.422557,6.947241,7.213651,7.530850999999999,8.21711,8.678392,8.889119,9.060827,9.318493,9.802941,10.300806,10.676575999999999,11.004839,11.301794000000001,11.664878999999999,11.246257
114-2804207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.737221,0.9689989999999999,1.323302,1.7370990000000002,1.990674,2.352387,2.862714,3.1913560000000003,3.6985660000000005,3.9909559999999997,4.542406,4.860804,5.059359,5.455721,6.051191,6.575875999999999,6.842285,7.159486,7.845745,8.307027,8.517752999999999,8.689461,8.947127,9.431576,9.93144,10.30521,10.633473,10.930429,11.295513,10.874891
115-2804205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.231778,0.5860810000000001,0.999878,1.2534530000000002,1.6151659999999999,2.125493,2.454135,2.961345,3.253735,3.803185,4.121583,4.320138,4.7165,5.31197,5.836655,6.103065,6.4202650000000006,7.106524,7.567806,7.778532000000001,7.950239999999999,8.207906,8.692355000000001,9.192219,9.565989,9.894252,10.191208,10.556292,10.13567
116-2804204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.354304,0.7681,1.021675,1.383389,1.893716,2.222357,2.7275669999999996,3.021957,3.573407,3.891805,4.0903599999999996,4.486722,5.082192,5.606877,5.873287,6.190487,6.876746000000001,7.3380279999999996,7.548754,7.718463000000001,7.978128,8.462577,8.962442,9.336212,9.664475,9.96143,10.326514,9.905892999999999
117-2806290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.413797,0.6673720000000001,1.029085,1.539412,1.868054,2.373264,2.665654,3.219104,3.5375019999999995,3.736057,4.1324190000000005,4.727889,5.252574,5.518984,5.836183999999999,6.522443,6.983725,7.194450999999999,7.366159,7.623825,8.108274,8.608138,8.981908,9.310171,9.607127,9.972211,9.551589
118-2804202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.253575,0.6152880000000001,1.127615,1.456257,1.9634669999999999,2.255857,2.8073069999999998,3.125705,3.3242599999999998,3.720622,4.316092,4.840777,5.1071860000000004,5.424387,6.110646,6.5719270000000005,6.782653999999999,6.954362,7.212028,7.696477000000001,8.196341,8.570111,8.898374,9.19533,9.560414,9.139792
119-2806292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.361714,0.874041,1.202683,1.7098919999999997,2.002282,2.553732,2.87213,3.0706860000000002,3.467048,4.062518,4.587203,4.853612,5.170813,5.8570709999999995,6.318353,6.52908,6.700788,6.958454,7.442903,7.942767,8.316537,8.6448,8.941755,9.30684,8.886218
120-2804578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5123270000000001,0.840968,1.348178,1.640568,2.192018,2.510416,2.708972,3.105334,3.700804,4.225489,4.491898,4.8090980000000005,5.495357,5.956639,6.167366,6.339074,6.59674,7.081188,7.581053,7.954822999999999,8.283086,8.580041,8.945126,8.524503999999999
121-2806232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.328642,0.833852,1.126242,1.6776919999999997,1.9960900000000001,2.194645,2.591007,3.186477,3.7111620000000003,3.9775709999999997,4.294772,4.981031,5.442312,5.653039,5.824747,6.082413,6.5668619999999995,7.066725999999999,7.440496,7.768758999999999,8.065714999999999,8.430799,8.010177
122-2803608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.50521,0.7976,1.34905,1.667448,1.8660029999999999,2.262365,2.8578360000000003,3.3825199999999995,3.6489300000000005,3.96613,4.652389,5.113671,5.324397,5.496106,5.7537720000000006,6.23822,6.738085000000001,7.111855,7.440117999999999,7.737073,8.102158,7.681536
123-2803607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29239,0.8448399999999999,1.163238,1.361793,1.758155,2.3536259999999998,2.87831,3.14472,3.4619199999999997,4.148179,4.6094610000000005,4.820188,4.991896,5.249562,5.73401,6.233875,6.607645,6.935908,7.232863,7.597948,7.177326
124-2803606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.55245,0.870848,1.069403,1.465765,2.061236,2.58592,2.85233,3.16953,3.855789,4.317071,4.5277970000000005,4.6995059999999995,4.957172,5.4416199999999995,5.941485,6.3152550000000005,6.643517999999999,6.940473,7.305558,6.884936
125-2806297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.319399,0.517954,0.914316,1.509786,2.034471,2.30088,2.618081,3.3043400000000003,3.765621,3.976348,4.1480559999999995,4.405722,4.890171,5.390035,5.7638050000000005,6.092068,6.389024,6.7541080000000004,6.333486
126-2803616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.198555,0.594917,1.190388,1.7150720000000002,1.981482,2.298682,2.984941,3.4462230000000003,3.65695,3.8286580000000003,4.086323999999999,4.570772,5.0706370000000005,5.444407,5.77267,6.069625,6.43471,6.014088
127-2803853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.396362,0.9918319999999999,1.5165170000000001,1.7829270000000002,2.100127,2.7863860000000003,3.247668,3.458394,3.6301019999999995,3.887768,4.372217,4.872081,5.245851999999999,5.574114,5.87107,6.236154,5.815532
128-2803850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5954699999999999,1.120155,1.386565,1.7037650000000002,2.3900240000000004,2.851306,3.062032,3.23374,3.4914059999999996,3.975855,4.47572,4.84949,5.177753,5.474708000000001,5.839792,5.4191709999999995
129-2803617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.5246850000000001,0.792095,1.1092950000000001,1.795554,2.256836,2.467562,2.6392700000000002,2.896936,3.381385,3.881249,4.25502,4.583282,4.880237999999999,5.245322,4.8247
130-2806299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.26741,0.5846100000000001,1.270869,1.7321509999999998,1.942877,2.114585,2.372251,2.8567,3.356564,3.7303349999999997,4.058597,4.355553,4.720637,4.300015
131-2803618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.3172,1.003459,1.464741,1.675468,1.847176,2.1048419999999997,2.58929,3.089155,3.462925,3.7911879999999996,4.088143,4.453228,4.0326059999999995
132-2806300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6862590000000001,1.147541,1.3582670000000001,1.529976,1.7876419999999997,2.27209,2.7719549999999997,3.145725,3.473988,3.770943,4.136028,3.7154059999999998
133-2803600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.46128199999999997,0.672009,0.843717,1.101383,1.585831,2.085696,2.459466,2.787729,3.084684,3.4497690000000003,3.029147
134-2800273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.210727,0.38243499999999997,0.640101,1.124549,1.624414,1.998184,2.326447,2.623402,2.988487,2.5678650000000003
135-2803601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.171709,0.429375,0.9138229999999999,1.4136879999999998,1.7874580000000002,2.1157209999999997,2.412676,2.777761,2.357139
136-2804331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.257666,0.742115,1.2419790000000002,1.6157489999999999,1.9440119999999999,2.240968,2.606052,2.1854299999999998
137-2803581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.48444899999999996,0.9843129999999999,1.358083,1.686346,1.9833020000000001,2.348386,1.927764
138-2800271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.506865,0.8806350000000001,1.208898,1.505853,1.8709380000000002,1.450316
139-2805489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.37377,0.702033,0.9989889999999999,1.3640729999999999,0.943451
140-2807150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.328263,0.625218,0.990303,0.569681
141-2804581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.297955,0.66304,0.543514
142-2804582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.365085,0.840469
143-2800267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.636447
144-2804032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
