순번_정류장ID,1-2800269,2-2805488,3-2807373,4-2800272,5-2803582,6-2803603,7-2803602,8-2800274,9-2803847,10-2803599,11-2804712,12-2800276,13-2800277,14-2803597,15-2806642,16-2804030,17-2800279,18-2804029,19-2800282,20-2800284,21-2800285,22-2803933,23-2800287,24-2800288,25-2804793,26-2800291,27-2800296,28-2800298,29-2804064,30-2804535,31-2804537,32-2804572,33-2804066,34-2804611,35-2804086,36-2804613,37-2804089,38-2806223,39-2804091,40-2804093,41-2804615,42-2804617,43-2804094,44-2804619,45-2804097,46-2804621,47-2804623,48-2804098,49-2804625,50-2803915,51-2806315,52-2804627,53-2803913,54-2803911,55-2803908,56-2803907,57-2807376,58-2803905,59-2803903,60-2804629,61-2806221,62-2803901,63-2803899,64-2807378,65-2807381,66-2803897,67-2806317,68-2803895,69-2803893,70-2803891,71-2806220,72-2803889,73-2803887,74-2803885,75-2803883,76-2803881,77-2803879,78-2803877,79-2803875,80-2803874,81-2803973,82-2803975,83-2805718,84-2803979,85-2806018,86-2804334,87-2803983,88-2803985,89-2803987,90-2803989,91-2806004,92-2807385,93-2803991,94-2803993,95-2803995,96-2800298,97-2800297,98-2803996,99-2803994,100-2803992,101-2807384,102-2806003,103-2803990,104-2803988,105-2803986,106-2803984,107-2803981,108-2806017,109-2805721,110-2805719,111-2803976,112-2803974,113-2803875,114-2803876,115-2803878,116-2803880,117-2803882,118-2803884,119-2803886,120-2803888,121-2806219,122-2803890,123-2803892,124-2803894,125-2806316,126-2803896,127-2807380,128-2807379,129-2803898,130-2803900,131-2806222,132-2804630,133-2803902,134-2803904,135-2807377,136-2803906,137-2803909,138-2803910,139-2803912,140-2804628,141-2806314,142-2803914,143-2804626,144-2804099,145-2804624,146-2804622,147-2804096,148-2804620,149-2804095,150-2804618,151-2804616,152-2804092,153-2804090,154-2806224,155-2804088,156-2804614,157-2804087,158-2804612,159-2804067,160-2804571,161-2804538,162-2804536,163-2804065,164-2800297,165-2800261,166-2803997,167-2800290,168-2800289,169-2803934,170-2800286,171-2803932,172-2803596,173-2800283,174-2800281,175-2800280,176-2800278,177-2806663,178-2804031,179-2800260,180-2800275,181-2804713,182-2803598,183-2803600,184-2800273,185-2803601,186-2804331,187-2803581,188-2800271,189-2805489,190-2807150
39-2804091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.550491,0.8513940000000001,1.617689,2.0440169999999998,2.298114,2.9268099999999997,3.4652300000000005,4.166372,4.470668,4.947971,5.238219,5.498256,5.891977,6.211119,6.664505,7.150119999999999,7.559378,7.83632,8.239856,8.649444,9.43091,9.89033,10.166893,10.424132,10.639411,11.769739,11.948248,12.200069000000001,12.548488,12.847029,13.099378999999999,11.6507,10.946941,10.580556,9.941135000000001,9.514662,9.120339,8.428986,8.118403,7.335914999999999,7.323475,6.85084,6.33611,5.9284360000000005,5.748112,4.906803,4.184944000000001,3.869885,3.502972,2.728749,4.432301,5.223794,5.439226000000001,5.621705,6.032568,5.863085,5.727353,5.7244720000000004,5.869953,6.029972,5.62779,5.403759,5.162884,4.4154279999999995,2.7264939999999998,3.5082370000000003,3.8518,4.1839,4.876416000000001,5.742898,5.945475,6.280161,6.913715,7.335914999999999,8.111493,8.460059,9.143002000000001,9.52608,9.940745,10.591532,10.990551,11.766497,13.10211,12.844354,12.549286,12.16365,11.931561,11.715525,10.604953,10.390193,10.16047,9.867026,9.413933,8.668776,8.23352,7.8382559999999994,7.545635000000001,7.129289999999999,6.688060000000001,6.2364489999999995,5.899217,5.4915,5.26302,4.966193,4.462407,4.150483,3.4770730000000003,2.9543369999999998,2.325108,2.012181,1.6547189999999998,0.8472120000000001,0.648486,1.1734129999999998,1.474905,2.057077,2.272026,1.800372,2.407562,3.196423,4.039585,4.422265,4.940314,5.147314,5.7244720000000004,5.948475,6.487264,7.023322,7.392461999999999,7.846211,9.14838,10.040364,10.323404,11.313245,11.775673,12.463535,13.036777,13.173226999999999,14.118928,14.750829999999999,14.987507999999998,15.309703,15.492493,15.980794,16.442076,16.652803,16.824510999999998,17.082176999999998,17.566625,18.066489999999998,18.440260000000002
40-2804093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.30090300000000003,1.0671979999999999,1.4935260000000001,1.747623,2.376319,2.914739,3.615881,3.920177,4.397480000000001,4.687728,4.947765,5.341486,5.660628,6.114014,6.599628999999999,7.008887,7.285829,7.689365,8.098953,8.880419,9.339839,9.616402,9.873641000000001,10.08892,11.219248,11.397757,11.649578,11.997997,12.296538,12.743131,12.201191,11.497432,11.131047,10.491626,10.065153,9.67083,8.979477000000001,8.668894,7.886406,7.873966,7.401331,6.886601,6.478927,6.298603,5.457294,4.735435,4.420376,4.053463,3.27924,4.982792,5.774285,5.989717,6.172196,6.5830589999999995,6.413576,6.277844,6.274963,6.420444,6.580463000000001,6.178281,5.95425,5.713375,4.965919,3.276985,4.0587279999999994,4.402291,4.7343910000000005,5.426907,6.293389,6.495966,6.830652000000001,7.464206,7.886406,8.661984,9.01055,9.693493,10.076571000000001,10.491236,11.142023,11.541042,12.316988,12.736399,12.293863,11.998795,11.613159,11.38107,11.165034,10.054462,9.839702,9.609979,9.316535,8.863442,8.118285,7.683028999999999,7.287764999999999,6.995144,6.578799000000001,6.137569,5.685958,5.348726,4.941008999999999,4.712529,4.415702,3.911916,3.599992,2.926582,2.4038459999999997,1.774616,1.46169,1.104228,0.296721,0.097995,0.622922,0.924414,1.506586,1.951483,2.350863,2.958053,3.746914,4.590076,4.9727559999999995,5.490805,5.697805000000001,6.274963,6.498966,7.037755000000001,7.573813,7.942953,8.396702000000001,9.699871,10.591855,10.875895,11.863736,12.326164,13.014026,13.587268,13.723718,14.669419,15.301321,15.537999,15.860194,16.042984,16.531285,16.992567,17.203294,17.375002,17.632668,18.117116,18.616981,18.990751
41-2804615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.766295,1.192623,1.446719,2.075416,2.613836,3.314978,3.619274,4.096577,4.386825,4.6468620000000005,5.040583,5.359725,5.813111,6.298726,6.707984,6.984926,7.388462,7.79805,8.579516,9.038935,9.315499,9.572738000000001,9.788016,10.918345,11.096853999999999,11.348675,11.697094,11.995635,12.442228,12.498094,11.794335,11.42795,10.788528999999999,10.362055999999999,9.967733,9.27638,8.965797,8.183309,8.170869,7.698233999999999,7.183503999999999,6.77583,6.595505999999999,5.7541970000000005,5.032337999999999,4.717279,4.350366,3.576143,5.279694999999999,6.071187999999999,6.28662,6.469099,6.879962,6.710478999999999,6.575747,6.572866,6.7183470000000005,6.877366,6.475184,6.2511529999999995,6.010278,5.262822,3.5738879999999997,4.355631,4.699194,5.031294,5.723808999999999,6.590292,6.7928690000000005,7.127555,7.761108999999999,8.183309,8.958886999999999,9.307453,9.990396,10.373474,10.788139,11.438925999999999,11.837945,12.613891,12.435496,11.99296,11.697892,11.312256,11.080167,10.864131,9.753559,9.538799000000001,9.309076,9.015632,8.562539,7.817382,7.3821259999999995,6.9868619999999995,6.69424,6.277896,5.836666,5.385055,5.047823,4.640105999999999,4.411626,4.114799,3.611013,3.299089,2.625679,2.1029430000000002,1.4737129999999998,1.160787,1.2939379999999998,0.513556,0.31483,0.839757,1.141249,1.7234200000000002,2.168318,2.639972,3.254956,4.043817,4.886979,5.269659,5.787708,5.995707,6.572866,6.795869000000001,7.3356580000000005,7.870716000000001,8.239856,8.694605000000001,9.997774,10.888758000000001,11.172797000000001,12.160639,12.624067,13.311929000000001,13.885171,14.021621,14.967322,15.598223999999998,15.836901999999998,16.159097,16.340885999999998,16.830188,17.290470000000003,17.501197,17.671905,17.931570999999998,18.416019,18.915884,19.288654
42-2804617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.42632700000000007,0.680424,1.309121,1.8475409999999999,2.548683,2.852978,3.330282,3.620529,3.8805669999999997,4.274287999999999,4.593429,5.046816000000001,5.532431,5.941689,6.218630999999999,6.622167,7.031755,7.813221,8.272639999999999,8.549204,8.806443,9.021721000000001,10.15205,10.330558,10.582379,10.930799,11.229339999999999,11.675932000000001,13.120612,12.56063,12.194245,11.554824,11.128351,10.734028,10.042675,9.732092999999999,8.949603999999999,8.937164,8.464528999999999,7.9497990000000005,7.542125,7.361801,6.520492,5.798633000000001,5.483574,5.116662,4.342438,6.04599,6.837483,7.052915,7.235395,7.646257,7.477774,7.342042,7.339161,7.484642,7.643661,7.241478999999999,7.017448,6.776573,6.029116999999999,4.340183000000001,5.121926,5.465489,5.797589,6.490105000000001,7.356586999999999,7.559164,7.893851,8.527403999999999,8.949603999999999,9.725183,10.073748,10.756692,11.139769,11.554434,12.205221,12.604239999999999,13.015814,11.669201,11.226664999999999,10.931597,10.545961,10.313871,10.097836000000001,8.987264,8.772504,8.542781,8.249336999999999,7.796244000000001,7.051087,6.615831,6.220567,5.927944999999999,5.511601000000001,5.070371,4.618759,4.281528,3.873811,3.6453300000000004,3.348504,2.844718,2.532794,1.859384,1.336648,0.707418,0.394492,0.5276430000000001,1.279851,1.081125,1.606052,1.907544,2.4897150000000003,2.934613,3.4062669999999997,4.021251,4.810112,5.653274,6.035954,6.555003,6.762003,7.339161,7.5631639999999996,8.101953,8.638012,9.007151,9.4609,10.763069,11.654053,11.939093,12.928934,13.391361999999999,14.079223999999998,14.652466,14.788917000000001,15.734618,16.366519,16.603197,16.925392000000002,17.108182,17.596483,18.057765,18.268492000000002,18.4402,18.697866,19.182314,19.682179,20.055949
43-2804094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.25409699999999996,0.8827940000000001,1.421214,2.122356,2.4266509999999997,2.903954,3.194202,3.454239,3.847961,4.167102,4.620489,5.106104,5.5153620000000005,5.7923029999999995,6.195839,6.605427000000001,7.386894,7.846313,8.122876,8.380115,8.595394,9.725722,9.904231,10.156052,10.504472,10.803011999999999,11.249605,12.694284,12.986958,12.620573,11.981150999999999,11.554678,11.160356,10.469002,10.15842,9.375931,9.363491999999999,8.890856,8.376127,7.968453,7.788129,6.94682,6.22496,5.909902,5.5429889999999995,4.768765,6.471318,7.2638110000000005,7.479242999999999,7.661722,8.071584,7.904101,7.768369,7.765489,7.91097,8.069989,7.667806,7.442775,7.2019,6.455445,4.766511,5.548253,5.891816,6.223916,6.916432,7.782914,7.985491000000001,8.320178,8.953732,9.375931,10.15151,10.500075,11.183019,11.566096,11.980762,12.631548,13.030567,12.589487,11.242874,10.800338,10.50527,10.119634,9.887544,9.671509,8.560937,8.346177,8.116454,7.823009,7.369916,6.62476,6.189503,5.79424,5.501618,5.085274,4.644043,4.192432,3.855201,3.4474839999999998,3.219003,2.922177,2.418391,2.106467,1.433057,0.91032,0.506927,0.25914699999999996,0.392298,1.199805,1.5074530000000002,2.032379,2.333872,2.916043,3.3609400000000003,3.8325949999999995,4.447578,5.236439,6.0796019999999995,6.463280999999999,6.981330000000001,7.1883300000000006,7.765489,7.989492,8.527280000000001,9.064339,9.433478,9.887228,11.190397,12.081381,12.364419999999999,13.356260999999998,13.817689000000001,14.505552,15.077794,15.214244,16.161945000000003,16.791847,17.028523999999997,17.350719,17.535509,18.021811,18.483093,18.693819,18.865527,19.125193,19.607642000000002,20.107506,20.483276
44-2804619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6286970000000001,1.167117,1.8682590000000001,2.172554,2.649858,2.940105,3.200143,3.593864,3.9130050000000005,4.366391999999999,4.852007,5.261265,5.538207,5.941743,6.35133,7.132797,7.5922160000000005,7.86878,8.126018,8.341297,9.471625,9.650134,9.901955000000001,10.250375,10.548915,10.995508000000001,12.440187,13.143946,12.874669,12.235248,11.808775,11.414453,10.723099000000001,10.412517,9.630028,9.617588,9.144953,8.630224,8.22255,8.042225,7.200917,6.479057,6.163998,5.797086,5.022862,6.725414999999999,7.516908,7.73234,7.915819,8.325681,8.157198,8.022466,8.019586,8.164066,8.324085,7.920903,7.697872,7.455997,6.709542,5.020608,5.80235,6.145913,6.478013,7.170528999999999,8.037011,8.239588000000001,8.574275,9.207828,9.630028,10.405607,10.754172,11.437116,11.820193,12.234859,12.885645,13.111335999999998,12.33539,10.988777,10.546241,10.251173,9.865537,9.633447,9.417411999999999,8.30684,8.092080000000001,7.862357,7.568913,7.115819999999999,6.3706629999999995,5.935407,5.540143,5.247521,4.831176999999999,4.389947,3.938335,3.6011040000000003,3.193387,2.964906,2.66808,2.164294,1.85237,1.17896,0.656223,0.25283,0.5132439999999999,0.6463949999999999,1.453902,1.7615490000000003,2.286476,2.587968,3.17014,3.615037,4.086692,4.701675,5.490536,6.333699,6.716378,7.234427,7.442427,8.019586,8.242588,8.781377,9.318436,9.687575,10.140324,11.444493,12.334477,12.619517,13.609357999999999,14.071786,14.758648999999998,15.332889999999999,15.469341,16.414042000000002,17.044943,17.282621,17.604816,17.788606,18.276908,18.737189,18.949916,19.120624,19.37829,19.862739,20.360603,20.736373
45-2804097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.53842,1.239562,1.547857,2.025161,2.315408,2.575446,2.9691669999999997,3.2883080000000002,3.7416949999999995,4.22731,4.6365680000000005,4.91351,5.3170459999999995,5.726634,6.5081,6.967519,7.244083,7.501322,7.7166,8.846928,9.025437,9.277258,9.625678,9.924219,10.370811,11.815491,12.519249,12.885634,12.863945,12.437472,12.043149,11.351796,11.041214,10.258725,10.246285,9.77365,9.25892,8.851246000000002,8.670922000000001,7.829613,7.107753999999999,6.792695,6.425783,5.651559,7.355111,8.145603999999999,8.361036,8.543516,8.955378,8.786895,8.651163,8.647282,8.793763,8.951782000000001,8.5506,8.325569,8.085694,7.3382380000000005,5.649304,6.431047,6.774610000000001,7.1067100000000005,7.799225999999999,8.665708,8.868285,9.202972,9.836525,10.258725,11.034303999999999,11.382869,12.065813,12.448889999999999,12.863555,12.878658,12.486639,11.710693,10.36408,9.921544,9.626476,9.240839999999999,9.00875,8.792715,7.682142999999999,7.467383,7.237660000000001,6.944216,6.491123,5.745966,5.31071,4.915446,4.622824,4.20648,3.76525,3.3136379999999996,2.976407,2.56869,2.340209,2.0433830000000004,1.5395969999999999,1.391757,1.534833,1.012097,0.608703,0.9216290000000001,1.2750920000000001,2.082599,2.390246,2.915173,3.2166650000000003,3.798836,4.243734,4.715388,5.3303720000000006,6.119233,6.962395,7.346075,7.863124000000001,8.070124,8.647282,8.872285,9.411074000000001,9.947133000000001,10.316272,10.770021,12.072189999999999,12.965174000000001,13.249214000000002,14.238055,14.700482999999998,15.388345000000001,15.962587,16.099038,17.043739000000002,17.67664,17.913318,18.234513,18.417303,18.906604,19.367886,19.577613,19.749321,20.006987,20.491435,20.9913,21.365070000000003
46-2804621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.701142,1.0094370000000001,1.486741,1.776988,2.037026,2.430747,2.749888,3.203275,3.6888900000000002,4.098148,4.37509,4.778626,5.188214,5.96968,6.429099,6.705663,6.962902000000001,7.17818,8.308508999999999,8.487017,8.738838000000001,9.087258,9.385799,9.832391000000001,11.277071000000001,11.980829,12.347214,12.986635,12.975892,12.581569,11.890216,11.579634,10.797145,10.784705,10.31207,9.79734,9.389666,9.209342,8.368033,7.646174,7.331115,6.9642029999999995,6.189979,7.892531,8.684024,8.899455999999999,9.081936,9.492797999999999,9.324314999999999,9.189583,9.186702,9.332183,9.490202,9.08802,8.863989,8.623114,7.876659,6.187724,6.969467,7.31303,7.64513,8.337646000000001,9.204128,9.406705,9.741392,10.374945,10.797145,11.572724000000001,11.921289,12.604233,12.98731,12.991025,12.340238000000001,11.94822,11.172272999999999,9.825660000000001,9.383124,9.088056,8.70242,8.47033,8.254294999999999,7.143723,6.928963,6.69924,6.405796,5.952703,5.207546,4.77229,4.377026,4.084404,3.6680599999999997,3.22683,2.775218,2.4379869999999997,2.0302700000000002,1.8017889999999999,1.5049629999999998,1.001177,0.8533370000000001,1.5267469999999999,1.550517,1.147123,1.460049,1.8135119999999998,2.621019,2.9286659999999998,3.453593,3.755085,4.337256,4.782154,5.253808,5.868792,6.657653,7.500814999999999,7.884494999999999,8.401544,8.608544,9.186702,9.409705,9.948494,10.485553,10.853692,11.307441,12.610610000000001,13.501594,13.785634,14.775475,15.237903,15.925765,16.499007000000002,16.636457999999998,17.581159,18.213060000000002,18.450738,18.772933,18.955723000000003,19.444024,19.905306,20.115033,20.287741,20.544407,21.029854999999998,21.52972,21.903489999999998
47-2804623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.308296,0.7855989999999999,1.075847,1.335884,1.7296049999999998,2.048747,2.502133,2.987748,3.397007,3.673948,4.077483999999999,4.487072,5.2685379999999995,5.727958,6.0045209999999996,6.26176,6.4770389999999995,7.607367,7.785875999999999,8.037697,8.386117,8.684657000000001,9.13125,10.575928999999999,11.279687,11.646072,12.285494,12.711967,13.106289,12.591358,12.280775,11.498287,11.485847,11.013212,10.498482000000001,10.090808,9.910484,9.069175,8.347316000000001,8.032257000000001,7.665344,6.891121000000001,8.594673,9.386166000000001,9.601598,9.784077,10.194939999999999,10.026457,9.890725,9.887844,10.033325,10.192344,9.790161,9.566130000000001,9.325255,8.5778,6.888866,7.670609,8.014171000000001,8.346272,9.038787,9.905269,10.107847,10.442533000000001,11.076087,11.498287,12.273864999999999,12.62243,13.089625999999999,12.704547999999999,12.289883,11.639096,11.247078,10.471132,9.124518,8.681982000000001,8.386913999999999,8.001278,7.769189,7.553153,6.442581,6.227821,5.998098000000001,5.704654,5.251561,4.506404,4.071148,3.675885,3.383263,2.966918,2.525688,2.074077,1.736845,1.329129,1.1006479999999998,0.803821,0.300035,0.152195,0.825606,1.348342,1.848265,2.161191,2.514653,3.32216,3.629808,4.1547339999999995,4.456226999999999,5.038398,5.483296,5.95495,6.569934,7.358795,8.201957,8.584636999999999,9.103686,9.310685000000001,9.887844,10.111847000000001,10.650635000000001,11.186694000000001,11.555833,12.009583000000001,13.312752,14.204735999999999,14.488775,15.477617,15.940045000000001,16.628907,17.202149,17.338599,18.2833,18.916202,19.152879000000002,19.474075,19.657864,20.145166,20.607448,20.818174,20.989883,21.246548999999998,21.730997,22.231862,22.605632
48-2804098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.477303,0.767551,1.027588,1.42131,1.7404509999999997,2.193838,2.679453,3.088711,3.365652,3.7691879999999998,4.178776,4.960243,5.419662000000001,5.696225,5.953464,6.168743,7.2990710000000005,7.477580000000001,7.729400999999999,8.077821,8.376361,8.822954,10.267633,10.971392,11.337777,11.977198,12.403671000000001,12.797993,12.895653,12.585071000000001,11.802582000000001,11.790142999999999,11.317507,10.802778,10.395104,10.214780000000001,9.373471,8.651611,8.336553,7.969639999999999,7.195416000000001,8.898969000000001,9.689461999999999,9.904894,10.088372999999999,10.499235,10.330752,10.19502,10.191139999999999,10.337621,10.49664,10.094457,9.869425999999999,9.629551,8.882096,7.193161999999999,7.9749039999999995,8.318467,8.650567,9.343083,10.209565,10.412142,10.746829,11.380383,11.802582000000001,12.578161,12.926725999999999,12.78133,12.396253,11.981588,11.330801,10.938782000000002,10.162836,8.816222999999999,8.373687,8.078619,7.692983,7.4608929999999996,7.244858,6.134286,5.919526,5.6898029999999995,5.396358,4.943265,4.198109,3.762853,3.3675889999999997,3.074967,2.658623,2.217392,1.765781,1.42855,1.020833,0.9973639999999999,0.9718100000000001,0.468024,0.320185,0.9935950000000001,1.5163309999999999,2.15256,2.465487,2.8189490000000004,3.6264559999999997,3.934104,4.45903,4.760523,5.342694,5.787591,6.259246,6.874229,7.6630899999999995,8.506253,8.888932,9.407981,9.614981,10.191139999999999,10.415142999999999,10.954931,11.49099,11.860128999999999,12.313879,13.616048000000001,14.508032,14.792071,15.781912,16.24334,16.932203,17.504445,17.640895,18.586596,19.218498,19.456175,19.778370000000002,19.960160000000002,20.449462,20.909744,21.12047,21.292178,21.549844,22.035293,22.534157,22.908927
49-2804625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.290248,0.550285,0.9440069999999999,1.263148,1.716535,2.20215,2.6114080000000004,2.8883490000000003,3.2918849999999997,3.7014730000000005,4.482939,4.942359,5.218922,5.476161,5.69144,6.821768,7.0002770000000005,7.252097999999999,7.600517999999999,7.899058,8.345651,9.79033,10.494088,10.860472999999999,11.499895,11.926368,12.320689999999999,13.012044,13.062374,12.279886,12.267446000000001,11.794811,11.280081,10.872407,10.692083,9.850774000000001,9.128915,8.813856,8.446943,7.67272,9.376272,10.167765,10.383197000000001,10.565676,10.976539,10.807056,10.671324,10.668443,10.813924,10.973942999999998,10.571760000000001,10.347729,10.106854,9.358399,7.670464999999999,8.452208,8.79577,9.127871,9.820386,10.686867999999999,10.889446000000001,11.224132,11.857686,12.279886,13.055464,12.986971,12.304027,11.91895,11.504284,10.853498,10.461478999999999,9.685533,8.33892,7.896383999999999,7.601316000000001,7.21568,6.9835899999999995,6.767555000000001,5.656982,5.442223,5.2125,4.919055,4.465962,3.7208059999999996,3.2855489999999996,2.890286,2.597664,2.18132,1.740089,1.288478,0.951247,0.5435300000000001,0.5200600000000001,0.816887,0.9453280000000001,0.797488,1.470898,1.993634,2.629864,2.94279,3.2962519999999995,4.103758999999999,4.411407,4.936333,5.237826,5.819997,6.264895,6.736549,7.351533,8.140393,8.983556,9.366236,9.884285,10.091284,10.668443,10.892446000000001,11.431234,11.967293,12.336432,12.790182000000001,14.093351,14.983335,15.269374,16.258216,16.720644,17.407506,17.982748,18.119198,19.064899,19.696801,19.933478,20.255674,20.437463,20.925765,21.387047,21.597773,21.769482,22.027147,22.512596,23.012461,23.385231
50-2803915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.260038,0.653759,0.9729,1.426287,1.911902,2.32116,2.598102,3.0016380000000003,3.411225,4.192692,4.652111,4.928675,5.185912999999999,5.401192,6.5315199999999995,6.710029,6.96185,7.31027,7.608810000000001,8.055403,9.500082,10.203841,10.570226,11.209647,11.63612,12.030443,12.721796000000001,13.038378999999999,12.570133,12.557692999999999,12.085058,11.570329,11.162655,10.982330000000001,10.141022,9.419162,9.104103,8.737191000000001,7.962967,9.665519999999999,10.458013000000001,10.672445,10.854924,11.265786,11.098303,10.962571,10.959691000000001,11.105171,11.26319,10.861008,10.636977,10.396102,9.648647,7.960713,8.742455,9.086018,9.418118,10.110634,10.977116,11.179692999999999,11.514380000000001,12.147933,12.570133,13.039289,12.696724,12.01378,11.628702,11.214037,10.56325,10.171231,9.395285000000001,8.048672,7.606136,7.311068,6.925432000000001,6.6933419999999995,6.477307,5.366735,5.151975,4.922251999999999,4.628808,4.175715,3.430558,2.995302,2.600038,2.307416,1.891072,1.449842,0.99823,0.660999,0.253282,0.22981300000000002,0.5266390000000001,1.030425,1.0877350000000001,1.7611459999999999,2.283882,2.920111,3.233038,3.5865,4.394007,4.701654,5.2265809999999995,5.528073,6.110245,6.555142,7.026797,7.641780000000001,8.430641,9.273804,9.656483,10.175532,10.382532000000001,10.959691000000001,11.182692999999999,11.722482000000001,12.258541000000001,12.62768,13.081429,14.383598000000001,15.275582,15.559622000000001,16.549463,17.012891,17.700754,18.273996,18.409446,19.356147,19.988048000000003,20.223726,20.546920999999998,20.729710999999998,21.216013,21.678294,21.888021,22.059729,22.318395000000002,22.800844,23.303708,23.675478
